price,area,bedroom,bathroom,facade,urgent,floor,district,mean_land_price_of_district,facility
4.7,35.0,3.0,4.0,0.0,1.0,4.0,BINH THANH,0.11057247745426507,0.0
5.0,35.0,3.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
7.1,64.0,2.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
5.4,60.0,1.0,1.0,1.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
5.38,52.0,2.0,2.0,1.0,0.0,1.0,8,0.10265030798817504,3.0
3.92,30.45,3.0,2.0,0.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
5.2,42.0,4.0,4.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
1.9,23.0,1.0,1.0,0.0,0.0,1.0,9,0.0778805983721728,0.0
5.4,60.0,1.0,1.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
5.0,50.0,3.0,2.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,3.0
6.3,70.0,6.0,4.0,1.0,0.0,4.0,THU DUC,0.07739925980445196,3.0
4.95,43.9,4.0,3.0,0.0,0.0,2.0,7,0.09975934773649435,3.0
3.0,50.0,2.0,2.0,0.0,1.0,2.0,9,0.0778805983721728,3.0
4.8,45.0,4.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
4.2,64.0,3.0,2.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
3.65,48.0,3.0,1.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,1.0
3.64,22.2,3.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
5.2,38.0,5.0,4.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
4.8,70.0,1.0,1.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
5.19,60.0,3.0,3.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
5.1,60.0,1.0,1.0,1.0,1.0,2.0,TAN PHU,0.08977856929214675,0.0
4.8,70.0,1.0,1.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
5.5,30.0,3.0,4.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
6.0,34.0,3.0,2.0,0.0,0.0,4.0,TAN PHU,0.08977856929214675,1.0
4.3,24.7,3.0,4.0,1.0,1.0,3.0,PHU NHUAN,0.12307967709930681,2.0
4.2,43.0,3.0,2.0,0.0,0.0,1.0,8,0.10265030798817504,0.0
4.2,78.0,3.0,2.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
5.95,40.0,5.0,3.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
3.99,80.0,2.0,3.0,1.0,1.0,1.0,9,0.0778805983721728,1.0
3.6,30.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
5.0,32.0,4.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
5.95,48.0,2.0,3.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
2.6,44.0,2.0,1.0,0.0,0.0,1.0,12,0.06605619406752164,0.0
4.8,40.0,2.0,2.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
4.2,45.0,2.0,1.0,0.0,1.0,1.0,BINH THANH,0.11057247745426507,0.0
3.1,55.0,3.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
4.4,45.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
5.8,50.0,1.0,1.0,0.0,1.0,3.0,TAN PHU,0.08977856929214675,1.0
3.5,64.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
8.86,100.0,4.0,3.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,0.0
3.6,41.0,1.0,1.0,0.0,0.0,2.0,6,0.0926808936585497,0.0
4.8,48.0,3.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
6.5,56.0,4.0,4.0,0.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
4.7,40.0,3.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,2.0
6.85,55.0,4.0,4.0,0.0,1.0,4.0,PHU NHUAN,0.12307967709930681,3.0
3.85,75.0,3.0,2.0,0.0,1.0,1.0,9,0.0778805983721728,3.0
5.0,47.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
5.85,49.0,4.0,4.0,0.0,1.0,4.0,BINH THANH,0.11057247745426507,0.0
5.5,96.0,4.0,1.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,3.0
7.4,71.0,1.0,1.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,2.0
5.3,64.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
3.7,40.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
3.3,22.0,3.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
6.0,51.0,2.0,2.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,2.0
6.0,30.0,2.0,2.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
2.69,60.0,2.0,1.0,1.0,0.0,1.0,12,0.06605619406752164,1.0
5.85,45.0,3.0,3.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
4.2,35.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
2.1,26.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,2.0
4.5,60.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
3.6,44.0,2.0,1.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,1.0
3.2,35.0,1.0,1.0,0.0,1.0,1.0,BINH TAN,0.0799054007556501,3.0
5.6,70.0,1.0,1.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
5.5,45.0,1.0,1.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,0.0
1.35,32.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.3,28.0,2.0,1.0,1.0,0.0,3.0,6,0.0926808936585497,0.0
4.5,40.0,1.0,1.0,1.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
4.5,64.0,2.0,1.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
3.5,57.0,6.0,1.0,1.0,1.0,2.0,10,0.1246569785410537,0.0
3.0,86.0,2.0,2.0,0.0,1.0,2.0,HOC MON,0.06063119754117045,0.0
3.8,60.0,2.0,2.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
6.0,65.0,4.0,4.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,1.0
3.4,50.0,2.0,2.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,1.0
3.7,40.0,3.0,1.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
6.3,60.0,2.0,2.0,1.0,1.0,1.0,BINH THANH,0.11057247745426507,0.0
2.0,80.0,1.0,1.0,1.0,1.0,1.0,HOC MON,0.06063119754117045,0.0
1.89,15.0,2.0,2.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
4.0,56.0,2.0,1.0,0.0,0.0,1.0,HOC MON,0.06063119754117045,1.0
4.9,60.0,1.0,1.0,0.0,1.0,1.0,TAN PHU,0.08977856929214675,2.0
5.5,80.0,4.0,3.0,1.0,1.0,3.0,BINH TAN,0.0799054007556501,3.0
5.0,80.0,4.0,3.0,1.0,1.0,3.0,BINH TAN,0.0799054007556501,0.0
6.0,30.0,2.0,3.0,0.0,1.0,3.0,TAN PHU,0.08977856929214675,2.0
6.0,66.0,3.0,1.0,1.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
4.9,48.0,6.0,3.0,0.0,1.0,3.0,1,0.1352847565715967,0.0
5.68,68.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
2.8,40.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,1.0
6.5,47.0,4.0,4.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
3.8,61.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,4.0
2.95,39.0,3.0,2.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,2.0
3.64,21.12,3.0,3.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,0.0
4.18,47.0,4.0,3.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.0,55.0,2.0,2.0,1.0,0.0,1.0,12,0.06605619406752164,0.0
7.1,44.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
3.1,36.0,2.0,3.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,2.0
3.1,36.0,2.0,3.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,3.0
2.25,54.0,2.0,3.0,0.0,0.0,3.0,6,0.0926808936585497,0.0
3.8,21.0,2.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
3.8,21.0,2.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
6.8,68.0,2.0,1.0,0.0,1.0,1.0,BINH THANH,0.11057247745426507,2.0
6.8,68.0,2.0,1.0,1.0,1.0,1.0,BINH THANH,0.11057247745426507,2.0
3.42,32.5,2.0,2.0,0.0,0.0,2.0,PHU NHUAN,0.12307967709930681,0.0
2.95,32.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.8,60.0,2.0,2.0,0.0,0.0,2.0,THU DUC,0.07739925980445196,3.0
3.0,44.0,2.0,1.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,2.0
3.8,25.0,2.0,2.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
2.95,46.0,2.0,2.0,1.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.0,85.0,2.0,2.0,0.0,0.0,1.0,HOC MON,0.06063119754117045,0.0
7.7,44.0,4.0,1.0,1.0,0.0,4.0,1,0.1352847565715967,3.0
3.84,38.0,2.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
6.6,54.0,3.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
3.4,70.0,3.0,2.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
3.3,39.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
3.5,50.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
8.5,80.0,5.0,5.0,1.0,0.0,1.0,TAN PHU,0.08977856929214675,2.0
3.7,47.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
2.0,80.0,4.0,3.0,0.0,1.0,2.0,12,0.06605619406752164,0.0
4.8,66.0,3.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
7.29,64.0,3.0,4.0,1.0,1.0,4.0,7,0.09975934773649435,5.0
4.8,77.0,1.0,1.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,2.0
3.3,32.0,2.0,2.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
3.2,32.0,2.0,2.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
3.7,26.0,1.0,1.0,1.0,1.0,1.0,TAN PHU,0.08977856929214675,0.0
3.7,27.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
2.6,48.0,1.0,1.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
3.8,45.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
4.7,57.0,3.0,1.0,0.0,0.0,2.0,PHU NHUAN,0.12307967709930681,2.0
4.75,90.0,2.0,1.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
5.95,62.0,3.0,4.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
5.8,86.0,4.0,4.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,0.0
8.65,30.0,3.0,2.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
2.8,20.0,2.0,2.0,1.0,1.0,3.0,5,0.14258525260156796,0.0
3.15,36.0,3.0,2.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,3.0
3.2,77.0,3.0,2.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,3.0
4.2,40.0,3.0,1.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
5.3,51.0,4.0,2.0,0.0,1.0,3.0,THU DUC,0.07739925980445196,1.0
5.3,51.0,4.0,2.0,0.0,1.0,3.0,THU DUC,0.07739925980445196,3.0
4.1,52.0,2.0,1.0,1.0,1.0,3.0,THU DUC,0.07739925980445196,1.0
5.2,53.0,2.0,1.0,1.0,1.0,2.0,6,0.0926808936585497,2.0
4.99,62.0,3.0,1.0,1.0,1.0,3.0,BINH TAN,0.0799054007556501,3.0
2.4,38.0,2.0,2.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
2.2,36.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
3.9,52.4,3.0,2.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,3.0
5.1,75.0,2.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,3.0
3.0,6.1,1.0,1.0,1.0,0.0,1.0,9,0.0778805983721728,1.0
4.6,77.0,1.0,1.0,1.0,0.0,2.0,9,0.0778805983721728,2.0
2.3,20.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,0.0
6.3,94.0,4.0,4.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,0.0
3.6,74.0,1.0,1.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,1.0
6.0,96.0,3.0,2.0,1.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
7.0,44.0,4.0,3.0,0.0,1.0,4.0,5,0.14258525260156796,2.0
7.0,44.0,4.0,3.0,0.0,1.0,4.0,5,0.14258525260156796,1.0
7.0,44.0,4.0,3.0,1.0,0.0,4.0,5,0.14258525260156796,2.0
3.9,58.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,3.0
6.5,92.0,5.0,4.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,1.0
3.9,40.0,5.0,4.0,1.0,1.0,4.0,PHU NHUAN,0.12307967709930681,1.0
3.42,55.0,2.0,2.0,0.0,0.0,2.0,PHU NHUAN,0.12307967709930681,0.0
3.55,74.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,1.0
3.8,31.0,2.0,2.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
2.9,40.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.3,30.0,3.0,3.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,1.0
3.65,64.0,1.0,1.0,0.0,1.0,2.0,TAN PHU,0.08977856929214675,2.0
4.9,35.0,2.0,2.0,1.0,0.0,2.0,10,0.1246569785410537,0.0
6.2,64.0,4.0,1.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,3.0
5.7,66.0,2.0,2.0,1.0,1.0,2.0,TAN PHU,0.08977856929214675,1.0
5.8,80.0,4.0,4.0,0.0,1.0,3.0,THU DUC,0.07739925980445196,2.0
4.6,30.0,2.0,2.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,2.0
2.2,27.0,1.0,1.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
5.7,56.0,5.0,4.0,1.0,1.0,3.0,BINH TAN,0.0799054007556501,1.0
5.7,58.0,4.0,5.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,0.0
3.6,46.0,3.0,2.0,0.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
3.2,53.0,2.0,1.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
4.7,32.0,3.0,3.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,3.0
3.2,32.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
1.35,15.0,1.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,2.0
4.39,30.0,3.0,4.0,0.0,1.0,2.0,BINH THANH,0.11057247745426507,0.0
3.5,38.5,1.0,1.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.2,33.0,2.0,1.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,0.0
2.4,32.0,1.0,1.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
2.68,21.0,3.0,2.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
2.75,17.0,3.0,2.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,0.0
6.3,46.0,3.0,3.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
7.8,70.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,3.0
3.5,85.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
3.9,22.0,2.0,3.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,3.0
3.95,30.0,3.0,1.0,0.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
4.1,25.0,3.0,4.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,3.0
3.65,56.0,2.0,1.0,0.0,0.0,2.0,12,0.06605619406752164,1.0
4.25,52.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
3.5,70.0,2.0,1.0,0.0,0.0,1.0,12,0.06605619406752164,0.0
6.25,65.0,5.0,4.0,1.0,0.0,4.0,THU DUC,0.07739925980445196,1.0
3.9,75.0,4.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
1.6,17.0,2.0,2.0,1.0,0.0,1.0,12,0.06605619406752164,1.0
4.39,28.0,2.0,2.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
3.95,37.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
8.38,90.0,5.0,4.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
3.0,62.0,1.0,1.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,3.0
2.9,26.0,2.0,2.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
3.5,90.0,3.0,2.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
8.5,62.0,3.0,3.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
3.475,29.75,4.0,3.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,3.0
2.9,35.0,2.0,2.0,1.0,0.0,2.0,PHU NHUAN,0.12307967709930681,1.0
2.6,32.0,2.0,1.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
3.4,25.0,2.0,1.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
3.0,64.0,1.0,1.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,3.0
1.6,17.0,1.0,1.0,1.0,0.0,1.0,12,0.06605619406752164,2.0
3.4,33.6,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.4,72.0,2.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
2.5,30.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
4.0,28.0,3.0,3.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,2.0
7.0,90.0,4.0,3.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,2.0
4.54,38.1,2.0,4.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,2.0
4.54,38.1,2.0,4.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,2.0
2.3,35.0,2.0,2.0,1.0,0.0,2.0,PHU NHUAN,0.12307967709930681,1.0
3.96,47.0,4.0,4.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
5.0,49.0,4.0,4.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
2.3,59.0,4.0,3.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
2.3,59.0,4.0,3.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,0.0
2.8,25.6,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
3.85,90.0,3.0,2.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
3.7,20.0,2.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
3.0,45.0,2.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.0,73.0,2.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.2,18.0,3.0,3.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,1.0
5.7,49.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
4.5,34.0,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
5.95,64.0,4.0,5.0,1.0,0.0,4.0,12,0.06605619406752164,2.0
3.3,35.0,2.0,2.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
6.0,83.0,4.0,4.0,1.0,1.0,2.0,BINH THANH,0.11057247745426507,0.0
5.9,40.0,4.0,5.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
3.3,50.0,1.0,1.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
3.3,50.0,1.0,1.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
3.3,50.0,1.0,1.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
9.0,75.0,3.0,1.0,1.0,0.0,2.0,3,0.11497351452777377,0.0
5.5,38.0,5.0,4.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
4.2,20.0,2.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,1.0
2.65,17.0,2.0,2.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,0.0
7.5,87.0,5.0,4.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,4.0
3.7,20.0,2.0,3.0,0.0,0.0,1.0,PHU NHUAN,0.12307967709930681,0.0
3.2,30.0,3.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,4.0
6.5,42.0,4.0,3.0,0.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
4.9,36.0,2.0,2.0,1.0,1.0,3.0,10,0.1246569785410537,1.0
6.48,86.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
3.6,45.0,4.0,4.0,1.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
7.8,68.0,4.0,1.0,0.0,0.0,4.0,TAN BINH,0.10818958685246544,1.0
3.68,30.0,3.0,4.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
8.3,75.0,3.0,4.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,2.0
3.6,45.0,4.0,4.0,0.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
5.5,45.0,1.0,1.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
3.8,44.0,2.0,2.0,0.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
3.2,52.0,2.0,2.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
4.9,50.0,2.0,2.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
2.9,42.0,2.0,2.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
3.6,42.0,4.0,4.0,1.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
2.35,36.0,4.0,3.0,1.0,0.0,2.0,PHU NHUAN,0.12307967709930681,1.0
4.08,49.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
4.85,41.0,5.0,3.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
6.1,42.0,4.0,4.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
7.0,58.0,3.0,1.0,0.0,1.0,1.0,BINH THANH,0.11057247745426507,4.0
4.0,31.0,4.0,3.0,1.0,0.0,4.0,8,0.10265030798817504,0.0
3.3,50.0,1.0,1.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
3.4,31.0,3.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
3.5,15.0,2.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,2.0
7.0,75.0,5.0,1.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
5.9,45.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
4.55,64.9,1.0,1.0,0.0,1.0,4.0,BINH TAN,0.0799054007556501,1.0
2.27,43.0,2.0,2.0,0.0,1.0,1.0,PHU NHUAN,0.12307967709930681,3.0
4.8,38.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
7.5,66.0,4.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
3.8,37.0,2.0,1.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
2.9,38.0,4.0,4.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
5.2,68.0,4.0,3.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,2.0
5.6,66.0,3.0,1.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
5.95,65.0,5.0,4.0,1.0,0.0,3.0,TAN BINH,0.10818958685246544,1.0
3.5,52.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
7.3,74.0,3.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
3.0,48.0,3.0,1.0,0.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
2.7,48.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,0.0
2.75,48.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,1.0
5.2,66.0,3.0,2.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
5.2,66.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.7,45.0,2.0,1.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
4.3,39.0,2.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
5.2,65.0,1.0,1.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
8.38,72.0,4.0,4.0,1.0,1.0,4.0,6,0.0926808936585497,0.0
4.5,60.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
3.18,78.0,4.0,3.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,0.0
4.9,46.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
5.9,72.0,4.0,4.0,1.0,1.0,3.0,12,0.06605619406752164,0.0
4.5,38.0,4.0,3.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,1.0
3.9,90.0,4.0,2.0,1.0,1.0,1.0,9,0.0778805983721728,3.0
5.2,65.0,1.0,1.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
4.8,40.0,2.0,2.0,0.0,1.0,2.0,BINH THANH,0.11057247745426507,4.0
5.8,64.0,3.0,3.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,1.0
6.0,50.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,3.0
